epoch,acc,loss,val_acc,val_loss
0,0.4591940974404403,1.0442329863143427,0.6145992793861611,0.8827597933073564
1,0.6596481272906369,0.7825116021408531,0.7182235887246572,0.6737825256211835
2,0.7234960272011773,0.6675241699283699,0.7539560989861345,0.5940410737604314
3,0.7509648126316395,0.6117649980625148,0.735579372243409,0.6304690463619612
4,0.7772985245123354,0.5623353062910065,0.7850944358454243,0.5152820076578548
5,0.7977866061429295,0.5176565249106941,0.777947931006102,0.5180313025675847
6,0.8183881953003458,0.4725470437229559,0.797856049460985,0.491812720887207
7,0.8343359818929441,0.42877884611368994,0.7437468066758316,0.6103948595999698
8,0.8477298526433756,0.40080072266830896,0.8080653348949991,0.455153475980968
9,0.8627128260360267,0.36505898218961363,0.764165396529719,0.6136848831614893
10,0.8750851302899243,0.33383641697627053,0.818785095652979,0.4477593175241569
11,0.8873439271117177,0.30640120431865386,0.8259315984233293,0.4286668588611287
12,0.8998864925678959,0.27497803454840225,0.8095967374084068,0.521368597404515
13,0.9076049945817226,0.2570271898784107,0.8264420584734147,0.45177286195475086
14,0.9149262204614048,0.2355049865910198,0.8244002022385415,0.4348660428314686
