epoch,acc,loss,val_acc,val_loss
0,0.4517904769162654,1.0522446752027514,0.5597548492108229,0.9381500199452362
1,0.6534248904745936,0.8052019534496098,0.711440246000475,0.6940785802908401
2,0.7131263833434011,0.69362540042033,0.7742594433025637,0.581847241450866
3,0.749560183722683,0.6182624269922721,0.7334014246120395,0.6523049605879039
4,0.7708416091016361,0.5626510350206682,0.6894790650753493,0.7142944273227813
5,0.7938822997759003,0.5249776370604783,0.7906026523008531,0.5370278390118732
6,0.814596220604861,0.47803291403254833,0.8161389140965868,0.4674614027705694
7,0.8281028316386421,0.4442855594248961,0.7471910140365818,0.6111725180945431
8,0.8438227118553338,0.4054796475604,0.7640449410195979,0.6020292114310416
9,0.8549458030999217,0.37406219522830314,0.7911133801486567,0.5553545634641832
