epoch,acc,loss,val_acc,val_loss
0,0.43309499470333335,1.0823411012586108,0.622381192509715,0.9591251895874815
1,0.5936897061439638,0.8928294646430132,0.6826775684975579,0.7858022657900241
2,0.6672908865070116,0.7732074555521614,0.7082268814377841,0.7009090175114545
3,0.7030983998629092,0.7041313118201868,0.7342871722665806,0.6402855537104619
4,0.7253433212007083,0.6568103123909904,0.7491057693927825,0.6078312877312447
5,0.740721825255315,0.6247618308863945,0.7547266176298801,0.5895090196348296
6,0.7511633182272793,0.6027662446666368,0.7644353560726437,0.5658007967088317
7,0.767393031749156,0.5702322345967326,0.7710781800667729,0.5417768992388438
8,0.7744864372724898,0.5547481060785734,0.7812979108347964,0.5271270741414951
9,0.7820905684721265,0.5381660923563031,0.7920286088618442,0.5166330837021693
10,0.7881625238131643,0.5224501644762728,0.7920286183340183,0.5108907008024888
11,0.796788105939225,0.5025027599809335,0.7986714345311168,0.49881385834045294
12,0.8054136873211578,0.48764990504707195,0.7894736873171557,0.5089288265898816
13,0.8102939506283874,0.4747850234040932,0.8042922810930712,0.48144363149368585
14,0.8128475766692823,0.45905388823541576,0.8114460946408595,0.4753492721563465
15,0.8283395756523532,0.4404803827521669,0.8068472160389062,0.47464863148098646
16,0.8293610260240635,0.4313219327408993,0.8206438452051072,0.4573977161227408
17,0.8321416409951092,0.41846029834354415,0.8058252480789052,0.4861821705855212
18,0.8388378165959094,0.40802092536152484,0.7920286133085883,0.4936761153432625
19,0.8463284530835558,0.39469342106060523,0.8083801757454812,0.4748151797114067
