epoch,acc,loss,val_acc,val_loss
0,0.5647559591238128,0.9085275348009506,0.716692190197063,0.69236668769409
1,0.7136208853575482,0.6881384127662347,0.739663093597564,0.6129675484725928
2,0.752667423396051,0.6046551863126939,0.7636549261043485,0.5735938016585759
3,0.7725312145289444,0.5599692131414857,0.7748851456345193,0.5526909818753958
4,0.7968217934436344,0.5125054039221751,0.7810107198766812,0.5398095887555584
5,0.8078320091076525,0.4876747151306079,0.7845839715356909,0.5240997566958968
6,0.8183881952056279,0.46442997738397623,0.7856049006115483,0.5267046439276477
7,0.8242338251986379,0.4447693626739922,0.790709545808279,0.5218115918273644
8,0.8363791146424517,0.4269998183822794,0.7805002553539656,0.5255996396707113
9,0.8413166855710319,0.40851359922147096,0.7886676877174164,0.5155105097918197
10,0.8455732122452657,0.3998634676116008,0.7871362942101214,0.550409694969076
11,0.8506242905924187,0.38054624644365,0.7866258297178318,0.5392374203727219
12,0.8532349602453554,0.3735709269424302,0.7891781522705581,0.5372339550666264
