epoch,acc,loss,val_acc,val_loss
0,0.6302349335921905,0.8185190284323873,0.7491057742050125,0.6040883552802724
1,0.7460560662740205,0.6218970363993283,0.7956055186814536,0.5302816868498427
2,0.7818068323415709,0.5451189641473025,0.8007153807456359,0.49834415580036084
3,0.805810918163704,0.4881206572820239,0.8012263669490083,0.48160547343942667
4,0.8192032686685301,0.45345059275667726,0.807869187592851,0.4848030850664352
5,0.8356032232572023,0.4141906225955956,0.8012263669185512,0.503810415568861
6,0.8430371127135636,0.39997868606362597,0.8196218702399615,0.475373102196882
7,0.8539325842831925,0.3745915725355372,0.8037812979354138,0.4948916432500556
8,0.8615367155031237,0.35353034180012427,0.8134900357994914,0.5049876384303834
9,0.8685733741845869,0.3433261207704335,0.7777210015938729,0.5620885528224308
