epoch,acc,loss,val_acc,val_loss
0,0.6377412031917378,0.7994322363959538,0.7284328741890974,0.6438343305560994
1,0.7539727582022226,0.593114104985379,0.7682491069304938,0.5570192250017612
2,0.7876844494892168,0.5214958288477444,0.7759060747712287,0.541067660950227
3,0.8102724177342132,0.4707236269410704,0.7845839716269691,0.5101343797992358
4,0.8306469920274213,0.4247044493134528,0.7901990814681197,0.5052605941929703
5,0.8477866061293984,0.38844429959503934,0.8004083718920071,0.493272788217933
6,0.8640181611669456,0.3505993510348031,0.7968351202634234,0.4983898106431888
7,0.8762769579752079,0.31896624753207276,0.8034711590587271,0.4931134876090084
8,0.8877979568536652,0.2867883636921678,0.8116385913917518,0.48017024762658456
9,0.8965380249851543,0.26954073191500955,0.8024502300437218,0.5069964103944573
10,0.9066969352872635,0.2475822494939291,0.794282797649845,0.541017846710649
11,0.9115777525268537,0.22643079744835853,0.8126595204371831,0.4989830006927541
