epoch,acc,loss,val_acc,val_loss
0,0.5785949378140248,0.893607600013158,0.725600408667134,0.6615152062356137
1,0.726932243562938,0.653011055292221,0.7046499761258331,0.6792257159537177
2,0.7663148338658601,0.5629238066534195,0.7833418507751422,0.5523748056097912
3,0.8047894678934656,0.4860747376793617,0.7261113927689632,0.6913958849746108
4,0.8265804111409601,0.4340477851243258,0.7950945334527099,0.5124726302476336
5,0.8545000568284253,0.3699548313274325,0.7879407266054947,0.5372082454913358
6,0.8816252412569806,0.31567453071365104,0.8063362313888484,0.5028987614914783
7,0.9029054591190584,0.26227846697366897,0.7312212593408037,0.8332732625012502
8,0.9166382929074914,0.21943915710521197,0.7143587120406532,0.8710105627485849
9,0.9325842695546845,0.18467685418659463,0.8094021440709679,0.5790369454609476
