epoch,acc,loss,val_acc,val_loss
0,0.618885484236673,0.9784897756473713,0.8083801716642228,0.814382755244698
1,0.9076154807100717,0.5687605214300254,0.8513030143617426,0.538510035055294
2,0.9567018502782225,0.29646925801364127,0.8666325990009747,0.42147993939411416
3,0.9801384633048251,0.16993603324588427,0.867654571895034,0.37252124642984685
4,0.9908636934085353,0.10557812225526395,0.8702095029118966,0.34906918558163125
5,0.9951764842381801,0.07073804972228878,0.8702095019372678,0.33850792918390443
6,0.9975598684952108,0.04968869067316712,0.8742973956150489,0.3332695030075711
7,0.9984110770627624,0.0369943929479945,0.8737864094116764,0.3309755371155395
8,0.9989785495403473,0.028289094898774046,0.869698519297382,0.33095830793154135
9,0.9992622857791397,0.02254513135105253,0.8712314779074994,0.33113629592884297
10,0.9994892747701737,0.018553534136213478,0.873786408924362,0.33245911978006243
11,0.9997730110089661,0.014821927296869764,0.872764436517617,0.3341810309314338
