epoch,acc,loss,val_acc,val_loss
0,0.5893201680056773,0.9208992687652768,0.8221768012872812,0.6585247461504636
1,0.8071728521504964,0.547539794926015,0.8610117527435919,0.450294917160964
2,0.87124049484953,0.3809571615745309,0.8763413387990814,0.37254538551909494
3,0.9102258540799028,0.27994285498861693,0.8824731732852372,0.3345688950607347
4,0.9281579843377596,0.22239665657403643,0.8824731732547801,0.31388042158293494
5,0.9392236976303695,0.18584217381435414,0.8788962698311725,0.30783563425910065
6,0.9473385540598327,0.15924796739584904,0.8834951456615251,0.30157547860225975
7,0.9546589490409715,0.1387237985680247,0.8855390904750151,0.30228394242531803
8,0.9594257178865081,0.1251279300694135,0.8870720491155898,0.3028550692584116
9,0.9632845307137906,0.11200866441581377,0.8819621870818647,0.30497455304535176
