epoch,acc,loss,val_acc,val_loss
0,0.5554988083213267,0.990271541455617,0.8002043944508919,0.8172957372409565
1,0.8029168084468437,0.646322166387995,0.8415942771372651,0.5523105546352385
2,0.8706162751309515,0.42437021185193374,0.8625447111709665,0.4377875806698095
3,0.9039836568941175,0.3125254040901702,0.8640776700856555,0.3857347063708805
4,0.928895698687151,0.23941323295575564,0.86765457290012,0.3579648301713492
5,0.94279877420533,0.19441331617408167,0.8666326004933751,0.34152871531738455
6,0.9541482239126171,0.15960161814948323,0.8727644357561882,0.33130321838627924
7,0.9622630803420803,0.13536878203462221,0.8732754219595608,0.3244909372449104
8,0.9641357393084015,0.12204131306624821,0.8783852836887144,0.32498932027914235
9,0.9662921347773423,0.10585751866573184,0.8773633112819693,0.3227820621197115
10,0.9719668595261315,0.09492625762464213,0.8753193667730508,0.32600394147174605
11,0.9727045737469917,0.08707704486803358,0.8732754216549893,0.3280962803531923
12,0.9759391668692253,0.0783575512007963,0.8742973940617342,0.33254093094693193
