epoch,acc,loss,val_acc,val_loss
0,0.4681611803549508,1.0492733381933848,0.5686574739847577,0.9832965905657832
1,0.7078887629048913,0.8765917106870896,0.7192445164617681,0.8491537566389461
2,0.871225879749835,0.693213334798001,0.7958141861368406,0.7201681455037252
3,0.9313847902278489,0.5276141791757741,0.8310362468147959,0.6130028816739658
4,0.9578887626207375,0.39464198546431256,0.8458397192818708,0.5352312328256837
5,0.9706015891438852,0.29988345609349915,0.8570699330006648,0.4812481777134935
6,0.9786606129804345,0.23161503924278884,0.8647268950604492,0.4426111055461042
7,0.985017026417913,0.18453698717776545,0.862174579536142,0.4180711085787837
8,0.9885925086889581,0.14893158154306294,0.8677896835050637,0.39691020439570507
9,0.9925652666070269,0.12137114258480938,0.8688106138588154,0.3826907505911184
10,0.9933598182528839,0.10004140290682216,0.869321078381531,0.37175303823854194
11,0.9956867196367764,0.08514701967951117,0.8688106138588154,0.3649864255651763
12,0.9970488080372198,0.07156615784131709,0.8703420132079132,0.3570597483194136
13,0.9971623155505108,0.0629253556869425,0.8693210841624819,0.35197593585881365
14,0.9979001133720666,0.054728606718758316,0.8693210828541614,0.34814333197655517
15,0.9982406355060054,0.04752819770344541,0.8708524693330373,0.34491702590200474
16,0.9989216799091941,0.04203747813330876,0.8693210828541614,0.34289772806269836
17,0.9990351872871737,0.037255508220087524,0.8693210757648903,0.3416078057503323
18,0.9989216799091941,0.033173377657146376,0.8718734067760602,0.3392668216735992
19,0.999489216799092,0.03003944135424295,0.873404793254936,0.33869494571559217
20,0.999205448354143,0.027752131625806975,0.8739152590859721,0.3367569562943387
21,0.9996027241770715,0.024244347188905068,0.8739152635586025,0.33751046532815426
22,0.9996027241770715,0.022468547049854858,0.8744257280813181,0.33645856448921274
23,0.9993757094211124,0.02086286364455161,0.8739152635586025,0.33654143023454397
24,0.9995459704880817,0.019377203016339987,0.874936186823083,0.3369826924107159
25,0.9996027241770715,0.017454509989746448,0.8728943274238999,0.3371623774126149
