epoch,acc,loss,val_acc,val_loss
0,0.40886392022840634,1.0872155059792372,0.50332141087015,0.996787673914134
1,0.5717285215117281,0.93723430980985,0.6407766952524395,0.8203373004662851
2,0.6434002952412787,0.8085130576161437,0.6944302567183271,0.7330371499609813
3,0.6712064464535213,0.7540591315437887,0.7153806788128252,0.6840781972733577
4,0.6939053458342717,0.7175295372959596,0.725600411255992,0.6586041869895459
5,0.7038928614600591,0.6911167021696636,0.7460398582944349,0.6339972896056938
6,0.715185563337815,0.6781710746840036,0.7445068963340307,0.6302855422013136
7,0.7218249912849689,0.6567841802494654,0.7455288670656324,0.6304857993406121
8,0.729712858960166,0.6429308635221682,0.7685232440244805,0.5841405802864655
9,0.7399841104594469,0.6238529518721878,0.7634133864374995,0.5832084685975213
10,0.74299171514536,0.611148646234749,0.7598364796636052,0.5987594775174062
11,0.7536601972368895,0.5976122529237986,0.7491057771898132,0.6184083803247054
12,0.7588809443486155,0.5826932399054551,0.7766990316541571,0.5564912145821246
13,0.7621155370446667,0.5692135292113727,0.7920286088618442,0.5204982033601877
14,0.7713653386863619,0.5524269003438403,0.7649463517481901,0.5894579045249908
15,0.7789127225097091,0.5426942547676499,0.7705671983101444,0.5698824378380558
16,0.7785722395981661,0.5340700418504545,0.7766990283038705,0.5602437671983979
