epoch,acc,loss,val_acc,val_loss
0,0.5654863239606438,0.9307348443111298,0.6923863046560351,0.7495087637971967
1,0.6657019635697741,0.7672703964676952,0.7143587144772252,0.6915002529817268
2,0.6869254344411557,0.7274120689696668,0.7061829306851496,0.6821815529585981
3,0.7017932131441696,0.6923615316326699,0.7342871718706375,0.6411913222175017
4,0.7094540911450883,0.6757908299499359,0.7358201340442417,0.6337290894455244
5,0.7233004197469839,0.6455941263777811,0.7199795612523796,0.6781069492587156
6,0.7377142209144066,0.6249869576838295,0.7664793038100202,0.5660984698886705
7,0.7460560661184302,0.6078742492240886,0.7199795588158074,0.6778356645810221
8,0.7520712744890663,0.5899615027335997,0.7721001551232901,0.5474118650355507
9,0.7632504821283675,0.5694542718574958,0.7603474724457224,0.5890103386687453
10,0.7706276244452073,0.5555568061436688,0.7945835470970516,0.508048298319932
11,0.7747701739577589,0.5480284725763297,0.7940725594317358,0.5131797980275395
12,0.77896947001453,0.535015674254881,0.769545224593742,0.5693049148204805
13,0.7823743051979846,0.5232654777616043,0.7787429743051895,0.537747466387527
