epoch,acc,loss,val_acc,val_loss
0,0.6165153236584009,0.8419114746111069,0.7095456843536809,0.6714229259094211
1,0.7177071509106882,0.668684428206367,0.7360898434598572,0.6363039055364724
2,0.7390465381196896,0.6200140584340567,0.7559979573812577,0.5644949928663895
3,0.7656640183912098,0.5671371008291688,0.7835630411819392,0.5265394273523533
4,0.7847900110530529,0.5249777470219554,0.7871362947273643,0.5160460881337394
5,0.7993757094346435,0.4935193204717387,0.8060234788731083,0.47994057708640925
6,0.8153234958648682,0.45755116858357875,0.8055130162368082,0.47095818944644297
7,0.826503972731167,0.43002159383727256,0.8014292988988926,0.48220720407973755
8,0.8383654939600612,0.4049489591029662,0.8284839180247281,0.4300026236260771
9,0.8509648126857641,0.37635586474864624,0.8152118402819903,0.4513092885947215
10,0.8649262201366577,0.34834228898150155,0.8177641673986251,0.4547037387332361
11,0.8753121451676636,0.32062786801989857,0.8310362412164015,0.4133523442326546
12,0.8869466512481958,0.29328962079377235,0.8305257785801013,0.433872718114887
13,0.8947786608700314,0.278154454849635,0.8254211333529446,0.43044971328964643
14,0.8983541429110472,0.26553604210410836,0.8356304251155785,0.4096292932158894
15,0.9111804770692659,0.2373135999775366,0.845839712375156,0.4039286896396255
16,0.9166855844141542,0.2232373565942827,0.8412455310926199,0.403463932432162
17,0.9237797959438112,0.20399383453316097,0.8437978561707088,0.39923664579104257
18,0.9286038591426022,0.19035562320816396,0.8458397155698919,0.4080673550664922
19,0.9358683311167965,0.17606643935270125,0.8432873929563136,0.4115076655481104
20,0.9379682178800411,0.16683739787401053,0.8356304219208426,0.4509844784836431
