epoch,acc,loss,val_acc,val_loss
0,0.5981159916382455,0.8761819964937503,0.7230454746959278,0.6849049555749752
1,0.7082623991112801,0.6890040540611307,0.754726623233996,0.6139853990498281
2,0.7450346160037823,0.6171988235498419,0.7675012716177354,0.5723374851759928
3,0.7624560210859311,0.5718972556451138,0.7874297380569216,0.5250616011780381
4,0.787311315671795,0.5307711893097522,0.8027593202900387,0.4938183675387348
5,0.8009874024424728,0.49910685353403045,0.7925396067912199,0.4988764418621239
6,0.8142662577617724,0.46831517136471723,0.8012263678018086,0.46433116485710707
7,0.8344115307363286,0.42745188820268737,0.8196218761486488,0.4409926404256143
8,0.8431506074255541,0.4024370129905864,0.8206438441086498,0.4347773767212062
9,0.8551810238827048,0.376520999202987,0.8231987717752257,0.43371750910061624
10,0.869821813723216,0.34890838110640404,0.8262646940208906,0.42469161984929027
11,0.879922823824226,0.32224828090411745,0.8242207425068274,0.419106853620459
12,0.8861082734037184,0.3026717747127735,0.8196218761486488,0.4378413451406258
13,0.8992168880621105,0.27648434162329305,0.8226877822215666,0.43408211045382156
14,0.9067075247256415,0.2574702929474955,0.8364844086161669,0.40553629063317287
15,0.9145953919273029,0.23683866447182575,0.8247317370859165,0.42262884351630936
16,0.9252638750606113,0.21944141434954806,0.8364844147380542,0.4120367224659917
17,0.9283282262907439,0.20648704174089588,0.8318855327858142,0.4181702205217427
