epoch,acc,loss,val_acc,val_loss
0,0.6204176594526161,0.8381867635643803,0.6944302494695251,0.7283272858048557
1,0.7109295201618168,0.6888630794702222,0.7521716901155899,0.6217062547003425
2,0.7319260016227469,0.6367047771992443,0.7429739404041424,0.6369281729448188
3,0.754624900638198,0.5967597043983729,0.7746550837035805,0.568823070598002
4,0.7653501304239626,0.5616309367464425,0.7812979038601088,0.5493924227306657
5,0.7828850300016286,0.5320654335093409,0.714358713015282,0.6585490070987735
6,0.7912268758077192,0.5066189374113013,0.776699029004385,0.5388391211012157
7,0.8071728521504964,0.47779450307245785,0.8012263657916365,0.4952971259732605
8,0.8167631371299169,0.45456485185933265,0.7950945308638521,0.5090493717605384
9,0.8219838840928173,0.43793895127635013,0.8094021450455967,0.4776084297581723
10,0.8358869597936459,0.4089045917361403,0.7853857954363465,0.5255211139736459
11,0.846498695104188,0.3910695303685142,0.8022483377110672,0.49880907486212395
12,0.8521166723346266,0.37332673581730774,0.7996934066942046,0.4982451900999706
