epoch,acc,loss,val_acc,val_loss
0,0.6326333711555948,0.8147846386597728,0.709035222356328,0.6727666084166386
1,0.7177071509512816,0.6592975110661293,0.7120980095839001,0.6253944258412395
2,0.7612372304064462,0.5725331779776583,0.7881572232859788,0.5212837058771259
3,0.791884222487992,0.5146338928977152,0.8080653396110379,0.4629423437281614
4,0.8112939841089671,0.4664665971116229,0.821847881693935,0.4279703626284616
5,0.8263904653802497,0.4276668491347288,0.7631444617033369,0.572734137102315
6,0.841089670842135,0.4075738809368532,0.8254211333833708,0.42653131141170914
7,0.8593076050213869,0.36065454749595566,0.8392036754966938,0.39347305708299063
8,0.8697502837413826,0.33440529447340667,0.7942827975585669,0.5061483835614172
9,0.8844494891897369,0.29971274974735856,0.8208269527397818,0.44071238038794247
10,0.897332576603949,0.2734306780961802,0.8070444106568847,0.5054969117463761
