epoch,acc,loss,val_acc,val_loss
0,0.5276359096245575,0.9793692279005414,0.6990291258785636,0.8329515474818467
1,0.737657473605765,0.7333761233231386,0.7976494636472293,0.6196869346458326
2,0.7822040631164691,0.5883088344688002,0.8170669387662417,0.5124603306753756
3,0.8114288956985586,0.5046944504948537,0.8344404705032501,0.45260770855719906
4,0.8295880149542142,0.4550077673485379,0.8375063877234851,0.4196184245706762
5,0.8415616842515486,0.41628640864415223,0.8446601945707003,0.3973467464981849
6,0.8552945182496905,0.3867978076684652,0.8441492083673278,0.38174816752856766
7,0.8586426058471467,0.3688352359483115,0.8467041393841903,0.3733396895332609
8,0.866473726017523,0.3544735499643844,0.8497700566044253,0.36689555319097494
9,0.8713539893653414,0.34564685855357197,0.8502810428077978,0.36414527194074786
10,0.8762909999135647,0.32941668794436807,0.8538579462314054,0.35915549799198393
11,0.8778231755895142,0.32548448179923856,0.8553909045369514,0.3559571063573347
12,0.8819657246758835,0.3152934173905285,0.8610117527740491,0.35286424634526076
13,0.8860515264806703,0.30555768076116063,0.8599897800627325,0.3501157663081091
14,0.8853705595616869,0.30662140917384306,0.8584568217571865,0.35031128356087615
15,0.8869594824583357,0.3024128070687777,0.8594787941639315,0.35108639730076796
16,0.8913290205763277,0.2899422978261667,0.8589678079605589,0.3487090738637751
17,0.8934854159370317,0.29030175491002236,0.8584568217571865,0.35014817321946196
18,0.8959255475906465,0.285894429845364,0.8625447113841666,0.3509745043976062
19,0.8975712178297609,0.2853264243692589,0.8610117527740491,0.34937368385878276
