epoch,acc,loss,val_acc,val_loss
0,0.5593008738805563,0.9415765507052644,0.7772100153600433,0.6442970443454151
1,0.7500283736374088,0.6272478765911527,0.816044966816354,0.47343672849295027
2,0.806094654382202,0.5196308548984078,0.8441492079713848,0.41418655659845427
3,0.8319713993803649,0.46335695564050083,0.8456821665815023,0.3979232220562612
4,0.8428101237428242,0.4307999135166383,0.8497700562084823,0.3888756718541751
5,0.853875837035434,0.40988542329451916,0.8497700562084823,0.3912115745935503
6,0.8580183861015089,0.39667852683094923,0.85743484925907,0.3756375053234105
7,0.8653387811029422,0.3811357452587729,0.8620337250894226,0.369992216060097
8,0.8677789126956738,0.3704448926463705,0.8599897802759325,0.368864583714799
9,0.8686868687206927,0.36723237212664045,0.8589678078691876,0.368640461478784
10,0.8727159232506618,0.35931394517847903,0.8559018906489525,0.36601847911222163
11,0.8702757916579302,0.358262771460028,0.85539090444558,0.3660952003332931
12,0.8762342526522766,0.3513077511181018,0.8599897802759325,0.3652734330069611
13,0.876631483352762,0.3515921859171074,0.8569238630556975,0.36210503132597915
14,0.874588582487575,0.34931992346996105,0.8599897802759325,0.3627589880110478
15,0.8820224719439363,0.34444581192219764,0.86152273888605,0.36610118605436326
16,0.8812847576960169,0.3360450987160483,0.8620337250894226,0.36381888957613273
