epoch,acc,loss,val_acc,val_loss
0,0.5183293613304062,0.972532221941114,0.6653040378265498,0.7890459644471618
1,0.6828396323928361,0.7502435973845739,0.7077158928587538,0.7103237902929299
2,0.7279536938940595,0.6669464722730667,0.6862544732917373,0.7189574190165599
3,0.7580297353548815,0.6000704960281334,0.7572815537635441,0.6126938753732322
4,0.788503007509424,0.524089392211621,0.6949412372871266,0.7178027327108213
5,0.8066053796120283,0.4916750845174732,0.7736331127587788,0.5675428753674
6,0.8341845419144146,0.42476585559820074,0.7552376110515975,0.5754532406813768
7,0.8484848485186725,0.3962881948556631,0.7404190090522512,0.6708623945682586
8,0.8652820336048861,0.3494397108860068,0.7721001512247747,0.5589178840481753
9,0.8771989559724076,0.3198752856940528,0.7577925385049733,0.6655696815048241
10,0.8890023830394012,0.2926901446955792,0.7654573351190477,0.5620517222992181
11,0.9023947335104032,0.2608117882110328,0.7567705660982283,0.6171198373676625
