epoch,acc,loss,val_acc,val_loss
0,0.5657207718366392,0.92663810595481,0.7013782543634626,0.745346097023649
1,0.6810442679044743,0.7497421181161341,0.7161817255830691,0.677870800964926
2,0.7009648126992952,0.6965006467568076,0.7371107709535596,0.6494838036615791
3,0.733371169112462,0.6432670316955965,0.7371107710144117,0.6260521679645049
4,0.7485811577481931,0.6165640868880827,0.7366003065525482,0.6367369972971887
5,0.7656640181747116,0.5758692925417463,0.7498723840823035,0.5964263555588559
6,0.780533484676504,0.5506028759966644,0.7662072487787789,0.5709174862925406
7,0.7910896708015416,0.5224864542010694,0.7682491068696415,0.5576626824870166
8,0.7964245176207059,0.5004930608118298,0.7656967842256371,0.5808268953732777
9,0.8109534620020906,0.4824705964658371,0.7738642166803661,0.5443432979768731
10,0.821623155518639,0.4547880591788709,0.7748851456040932,0.5717198820428132
11,0.8242905788605654,0.43912236779150166,0.77080142948322,0.5520051098131538
12,0.8377979568942586,0.4135858546997443,0.7595712100139013,0.5837272327429425
