epoch,acc,loss,val_acc,val_loss
0,0.47276132077827665,1.0284726217417857,0.58252427644369,0.9146674402100003
1,0.5850641245658519,0.893688263822503,0.6489524829430304,0.8149016543073074
2,0.6367041197487153,0.8235079458928544,0.6806336270343545,0.7612664163508583
3,0.6576438542595382,0.7819582637289084,0.7005620828439949,0.7222306195972035
4,0.6813074562568803,0.7450996716424861,0.7056719476493207,0.6941392900508828
5,0.6950970380574941,0.7229364436014518,0.7301992832182863,0.6643065034459913
6,0.7033821362505271,0.702242695132526,0.730199285989887,0.6582991223768976
7,0.7154125528429738,0.6805210502366043,0.7199795552218636,0.6800110512505884
8,0.7276132105157455,0.6638149650288202,0.7261113924339345,0.6618939719153839
9,0.734706616377319,0.6471570106833114,0.7291773079790262,0.655920642428576
10,0.7404948362236924,0.6338476564634971,0.7317322378994313,0.6443609067476338
11,0.74378617640427,0.6191255975670663,0.7434849295314016,0.6361047903006334
12,0.7520145275389589,0.6064710233163081,0.7245784416208477,0.6706477647297956
13,0.7616615594481924,0.5901900126408832,0.765457335179962,0.6021758288403951
14,0.7629099986418166,0.5875194094100153,0.7572815570224593,0.600180816668665
15,0.7630802403850921,0.5822566287726715,0.7562595795902843,0.602229008518681
16,0.7714788333509989,0.565022648152016,0.7649463473014462,0.5920518532540034
17,0.7759051183785094,0.5553818858247545,0.7618804317563543,0.6182318076407599
18,0.7844172055625764,0.5423800879934023,0.7664792992109905,0.5870083404184302
19,0.7868005904825575,0.5370670000076185,0.7537046474769643,0.62536572203931
20,0.781296107301159,0.5432659430477327,0.7588145084142319,0.6242736306614455
21,0.787027579216529,0.533782007217732,0.7537046447053636,0.6311703066955004
