epoch,acc,loss,val_acc,val_loss
0,0.5602156640316923,0.9032148436709782,0.705972435220034,0.6966202197603086
1,0.719750283781976,0.6739017698875757,0.7396630936279901,0.6211830930420182
2,0.7600454029376607,0.5977667785935721,0.7565084228776072,0.5961702759926754
3,0.791316685584563,0.5293584263825389,0.7554874938626019,0.6158355099014509
4,0.8114074914598843,0.4808563770352103,0.7590607455520376,0.5915547830830915
5,0.8333144154640657,0.4378438951411664,0.760081674567043,0.5975172557107887
6,0.8447786605994088,0.4018384019172963,0.7789688618466707,0.5859238273364783
7,0.856356413180387,0.3717392916102956,0.7764165392635184,0.5884681141699012
8,0.8711691259661273,0.34015184703127616,0.7805002553539656,0.5843154346535192
9,0.8821793416301454,0.3089602509367615,0.7590607455216116,0.6442686257738431
10,0.8860953462110339,0.2988737594932487,0.7697805004377886,0.6200987417184315
11,0.8949489216663781,0.27434938516505863,0.7779479328012393,0.6809173420779008
