epoch,acc,loss,val_acc,val_loss
0,0.6229284903248106,0.8379615293052491,0.7029096477794793,0.6982623188698882
1,0.7274687854575245,0.6478411137178185,0.7233282286881062,0.6373199014988646
2,0.7646424517593644,0.5738699898005344,0.7580398162327718,0.5701994405162767
3,0.7882519864061769,0.5167058583217906,0.7723328228992367,0.5442770840928164
4,0.8016458569807038,0.48198375329798115,0.7907095457170008,0.508679810593845
5,0.8255959137208616,0.4428862646814102,0.7825421133535501,0.5224971031126409
6,0.8328036322631576,0.4192483888852339,0.7963246554364471,0.4970095833994528
7,0.8444948921815221,0.39174830849947373,0.7927514037774375,0.5073334478096673
8,0.856640181638867,0.36073741725435593,0.7815211843081188,0.5670794654768787
9,0.8662883087130059,0.34398905039510175,0.7641653905357859,0.6585717558586944
