epoch,acc,loss,val_acc,val_loss
0,0.5150672491525902,1.142621570321909,0.5903983603824269,0.8269307749142321
1,0.6516656258930096,0.7934823012109796,0.7313585243624492,0.670832381611338
2,0.7009250329393351,0.7012917369605802,0.7134831492333417,0.6772311818733644
3,0.7297542707196606,0.6431123522676815,0.7579162461764966,0.5973008284773355
4,0.7554054821459661,0.5843141333725766,0.7686414720454425,0.5687718690354929
5,0.7719198680649239,0.5466178917098712,0.772727271570492,0.5649036343178052
6,0.7922365356131624,0.5068134221997626,0.7870275773359149,0.5342934099963055
7,0.8107371885040062,0.4719212782750991,0.8018386109491412,0.5016359481675146
8,0.8255490609015247,0.4346627128847435,0.7798774241183459,0.5615241226185573
9,0.8376936606412091,0.4100479027343577,0.79417773219733,0.5207535070467044
10,0.8500085125634635,0.3713832812101642,0.7951991875885213,0.5222617783512353
