epoch,acc,loss,val_acc,val_loss
0,0.4136776390871314,1.0670894618743394,0.5610005104036706,0.9473382098873152
1,0.6150964810277222,0.8445960329285274,0.7197549793110507,0.6763029753888
2,0.7083427926333078,0.7024246910779349,0.7462991339141706,0.6185123074292042
3,0.7540862657831692,0.6205317733507015,0.7616130690175457,0.5837298375784955
4,0.783825198286102,0.5565551060147237,0.773864218292947,0.5628513120886864
5,0.8080022703369955,0.4992910451299081,0.7697805013809964,0.5568738322954144
6,0.8301362085558905,0.4493686876556795,0.7871362958835545,0.5319040218684794
7,0.842167991244157,0.4180824153066087,0.7723328222602895,0.5464746904592237
8,0.8636208854657973,0.37745589533404245,0.7820316487699823,0.527302503920502
9,0.8740068105509279,0.3441740406087254,0.7810107178381355,0.5324637402436635
10,0.8879114639610222,0.31831989376959,0.7917304733932596,0.5490416886247865
11,0.9002270148236148,0.2841508204428211,0.7820316512344929,0.5783722612126376
