epoch,acc,loss,val_acc,val_loss
0,0.67812961072741,0.7392197311898661,0.7649463466313888,0.5615433010143714
1,0.770116899343912,0.5534060363019451,0.7818088913426816,0.513628739450559
2,0.7995687208899763,0.4914111827440233,0.7940725602236218,0.4942310732667033
3,0.8225513562456919,0.43792918366750516,0.8145120077493792,0.4436163789591256
4,0.8458177278131406,0.3869059466027656,0.8308635662572994,0.41979586772000116
5,0.8661899898193194,0.342831990573669,0.827286663656035,0.41712498772978845
6,0.8847463398160492,0.3030277631458962,0.8390393455112596,0.3948422006855342
7,0.9031891953578508,0.25987603928293007,0.8185998973763592,0.4304266517480296
8,0.916865282047351,0.22778427222708328,0.8426162497572102,0.40389384623991936
9,0.9294064238222702,0.19618202503903773,0.8421052632492662,0.41225152370207274
