epoch,acc,loss,val_acc,val_loss
0,0.6973497531557589,0.7054177175774544,0.68130745610129,0.77384299770439
1,0.7723738720912099,0.5497779071814735,0.7860061284592251,0.5221789898132035
2,0.8072754100288979,0.4769922009773946,0.8294177737250635,0.4500919913490654
3,0.8392826740854438,0.4097617264393273,0.828907048129938,0.43240803416220963
4,0.8674309063083596,0.3492863622505828,0.8350357512531533,0.4060902921549512
5,0.8921741104465589,0.29853890112787107,0.8299284989548898,0.41826490657565785
6,0.9120367743101532,0.24972775304086106,0.850357508147944,0.375790523222445
7,0.9326371942568527,0.20558361681718898,0.8421859044707223,0.3935914542506981
8,0.9443277907076559,0.17185449837846778,0.8319713990827138,0.42312308150487243
9,0.9594234152465584,0.1385658486563856,0.8406537284159441,0.4202765715864998
