epoch,acc,loss,val_acc,val_loss
0,0.6378547102720323,0.8053935366239775,0.7355793790892717,0.6272748274240888
1,0.7329738934789695,0.6334873388086897,0.7611026020303193,0.5789623257151181
2,0.757377979473954,0.5849528258423259,0.7845839708054656,0.5317322429556698
3,0.7765039727176359,0.5415825146145772,0.7942827961589682,0.5019504964473358
4,0.7993757097458596,0.4948002660585722,0.8126595189767324,0.4658595665855758
5,0.8207718501837922,0.4488114971714041,0.8244002056158337,0.437452372937497
6,0.8352440408761872,0.4173230216465256,0.8340990315474315,0.4201322894975079
7,0.8545402949568092,0.3757686356951511,0.8172537002592686,0.44212461322652497
8,0.8687854708526516,0.34514476606172007,0.8407350690344148,0.39813408372717407
9,0.8851305336470501,0.3113629440173388,0.8407350709208303,0.3957607121325196
10,0.8959704878381649,0.2801763684470862,0.834099030239111,0.4038152578322482
11,0.9068671964354196,0.2534577425370557,0.8443083206934245,0.38782286208889327
12,0.9167990922386611,0.23047407047567248,0.8545176118779633,0.35978993746076937
13,0.9302497160421191,0.20373636744620446,0.8565594675043153,0.3621328336934522
14,0.9372871737880685,0.1839986331650943,0.8473711098682644,0.38975308083222193
15,0.9452894434891007,0.16698040297502287,0.8591117893876684,0.36546639688103827
