epoch,acc,loss,val_acc,val_loss
0,0.6284903518728717,0.8184239962179464,0.7233282290532188,0.6387669793071036
1,0.7250851305334847,0.6574455328209582,0.7498723842344338,0.5941526496696374
2,0.7423382519863791,0.6178617144957033,0.7656967843473415,0.5642486805511775
3,0.7560726446948447,0.5808142972723174,0.7764165392635184,0.5240723758464324
4,0.7742905788876276,0.5498456891359725,0.7901990814376936,0.5077918295716679
5,0.7924517593508276,0.5169123910951019,0.8029606944751594,0.48027627680483004
6,0.802894438138479,0.4911849243010349,0.8070444106568847,0.4693164171279237
7,0.8137911464380487,0.4623187073446159,0.82031648818664,0.44541915540734134
8,0.82133938707369,0.4407049123058254,0.8223583463383548,0.4350201451486322
9,0.829682179314595,0.4226961417244187,0.8300153141790899,0.4235583856100936
10,0.8363791146424517,0.40855895808552234,0.8392036755575459,0.4069230768709782
11,0.849432463096571,0.38436428439738934,0.8346094948226789,0.42580267475112593
12,0.8555051078049468,0.36940650829324384,0.8402246045421252,0.3870082777972852
13,0.856640181625336,0.35791903068475367,0.8335885657468215,0.4322753488226409
14,0.8637343927084655,0.34144660602498134,0.8422664626634139,0.3829232820781778
15,0.8745743473596389,0.31788503511742217,0.8386932109739782,0.42750793768472367
16,0.8727582292849035,0.3214106063160804,0.8407350690952669,0.3969598060788519
17,0.8819523268877174,0.3074384777587875,0.8249106689215071,0.4522744129664317
