epoch,acc,loss,val_acc,val_loss
0,0.6591760298948989,0.7687837224504,0.7455288709032335,0.6138198867584895
1,0.737373737387267,0.6290916812269712,0.7613694429945812,0.5753511126454411
2,0.7549086369716976,0.5885620742660824,0.7634133883258428,0.559235863924392
3,0.771819316830785,0.5502826557562877,0.7925396016135042,0.5063846606226313
4,0.7896946996649986,0.5171954951442177,0.7879407254785802,0.4983400252624379
5,0.8040517533478949,0.47823055259838587,0.7996934081561479,0.48268372417409994
6,0.8239132901716011,0.4384569430267374,0.8094021465379971,0.4542777517436412
7,0.8403699921230333,0.4033378850668246,0.8088911595122815,0.45483529697161396
8,0.8524571558211775,0.3737402471128461,0.8329075110707894,0.4297697549884759
9,0.8658495063395333,0.3402921176432968,0.8175779249696142,0.44991530282313447
10,0.8741913516044401,0.31828965867178594,0.8257537045281459,0.4320941406150344
11,0.8821927137278006,0.29044010236752776,0.835462442909995,0.43674906092330884
