epoch,acc,loss,val_acc,val_loss
0,0.6431165588739551,0.8019372004816473,0.7445068983442027,0.6195386630817524
1,0.7221087277537644,0.6555837883390236,0.7802759325802783,0.5640251479650799
2,0.7486664396506164,0.6003511321421527,0.7828308635971408,0.5380878952704465
3,0.7664850754467804,0.5602035716272431,0.8017373530914665,0.4997710645137908
4,0.7830552718328464,0.5261966938931073,0.8129790495656617,0.47151862256187044
5,0.7976393144864823,0.49340606134563714,0.805314256515074,0.476929710533586
6,0.807343093887007,0.4676598178354055,0.8160449667858968,0.4453624664031552
7,0.8215299057725095,0.4452238875720195,0.826264690853347,0.4256408840082833
8,0.8294177732515275,0.4247161398483532,0.8308635666836995,0.421304169145694
9,0.8400295085620696,0.4023204573727455,0.8155339805825242,0.4393267812217811
10,0.847066167304416,0.3878444993100877,0.8339294839039346,0.4173443569674684
11,0.8533083645375548,0.3688238295262984,0.8334184977005621,0.4194831892611972
12,0.8600045397595263,0.3566537619925779,0.8334184977005621,0.41577535513626657
13,0.860515265043471,0.3438800460444502,0.8359734287174246,0.4084597733033574
14,0.870219044369583,0.3263705653820118,0.8421052631578947,0.40427535837616124
15,0.874758824176732,0.31342096107898487,0.8395503321410321,0.40265412110498383
16,0.8787878788217027,0.30952562604003536,0.8421052631578947,0.4042717611486655
17,0.8847463397957548,0.2939406197149006,0.8288196218702095,0.4333999277904866
18,0.8861650210100113,0.28518208533934736,0.8477261113949923,0.40150453842506306
19,0.8900805810715227,0.2800241942479302,0.8513030148185999,0.39111237703809704
20,0.8934286687433916,0.27165055218139067,0.8400613183444047,0.42237922573994174
21,0.8971739870616275,0.2613862038348701,0.8395503321410321,0.41016931210891533
22,0.8989898989831342,0.25676690921273654,0.8390393459376597,0.40961020274918697
