epoch,acc,loss,val_acc,val_loss
0,0.5974689290307178,0.8820582370090739,0.6966292126916646,0.7011865247136116
1,0.675217070192425,0.7457822968122143,0.732890702852555,0.6303648686871709
2,0.6951364847880529,0.7135030670040454,0.7359550584324533,0.617080804824342
3,0.7086998468210922,0.6827379274663248,0.7466802875890917,0.6057033856019789
4,0.7177799214002162,0.6713428309107062,0.7655771219450315,0.5773574784778599
5,0.7241927245730649,0.6537187102298164,0.7814096027302182,0.5453138590711374
6,0.734294308171587,0.6307758142502866,0.7747701754121907,0.5590580915528006
7,0.7419556212488825,0.6154807323758945,0.7860061276068605,0.5199300432473086
8,0.7481414219536296,0.6011997300476744,0.7880490285261659,0.512772170041019
9,0.756597241910333,0.5866266369927884,0.7906026546752977,0.5042556844522322
10,0.7642585552514706,0.5655417919470134,0.7906026568670925,0.513297038679834
11,0.7716361159844266,0.553089093670835,0.7957099084956409,0.4977661914917982
12,0.7786164237038853,0.5415333424745099,0.7829417790894123,0.5318086101645956
13,0.7817376991262989,0.5284854260119317,0.7967313602947239,0.5048471979028236
14,0.7848589750053623,0.5203421847479046,0.8125638410799106,0.46258053515368996
15,0.7971170759385062,0.5029671372123057,0.8151174650372475,0.4669928873401131
16,0.7954713124286086,0.4953050550926855,0.8130745641179421,0.4569669379277176
17,0.8047216388757218,0.48248372191732275,0.8212461693172436,0.45330532736870804
18,0.810396685694858,0.4705355062088843,0.8176710949002539,0.4670890309106829
19,0.8117586972595621,0.4607637167166354,0.8151174658896122,0.46441501835637
20,0.813574711717384,0.4552239713502535,0.8319714013353918,0.4344081838479203
21,0.8216332785929381,0.44075112726488,0.8094994897009525,0.48824123220862603
22,0.8252085577642652,0.43228228312840045,0.8227783443370075,0.4474152528716059
23,0.8325861188896019,0.4228645162694429,0.8294177736641803,0.43891566364709156
